Label;Comment;;;;;
;All this idiot did was SELL US ALL OUT TO UNCLE VLAD, AKA COMRADE PUTIN. He wants the top one tenth of one percent to own 99 plus percent of our nation's wealth. That is his only policy goal besides making Russia Great Again. I hope this treasonous, traitorous bum and fellow traitor Kushner are tried, convicted, hanged and buried under a cell in Leavenworth for high treason. It IS INARGUABLE that he has committed treason, take that from somebody who passed the bar, wrote dozens of masters papers etc. This guy HAS TO GO BEFORE WE lose it ALL. He is the 1%!!;;;;;
;;;;;;
;_T_R_U_M_P_;;;;;
;;;;;;
;Actually, Putins man in America is seeking to watch over the breakup of the United States. Thats the goal. Revenge.;;;;;
;The forgotten men and women of our country will be forgotten no longer, Trump;;;;;
;my name jeff;;;;;
;Just thinking of all the videos they made mocking trump, including Obama. Now standing there at his speech;;;;;
;His inauguration speech is now bulls**t! He is supposed to go after the establishment. He's Zio-puppet for the establishment now. He's flip-flopping his campaign promises! I wished he does not. I hate him now for being puppet for the establishment.;;;;;
;So glad we got rid of the gynocentrist Obama and put someone in office that cares for ALL AMERICANS; instead of just being focused on Caucasian homosexuals and females!;;;;
;"He should have said, ""Who's laughing now CNN."" , ";;;;;
;How good would 8:34 look in the crosshairs of a rifle....;;;;;
;First they ignore you, then they laugh at you, then they fight you, then you win. - ghandi;;;;;
;fuck you. you are not qualified to be president you lying piece of shit.;;;;;
;good job Donnie T. hope u get 2 terms ;;;;;
;a president who arrives self sufficient, are we dated back to slavery ?;;;;;
;Lol any of you Trump Supporters having buyer's remorse yet?;;;;;
;I guess I shouldnt be surprised, after all you Trump Supporters put him in office by voting for him, you stuck by him then and your sticking by him now, I wish I could respect you for that but I cant. I cannot and will not respect it because before the election he mocked a disabled reporter, attacked the gold star family of a fallen war hero and is strongly suspected of colluding with a foreign adversary. On top of that he made a bunch of asinine promises to you that he hasnt kept. He was the first one to dial back on arresting Hillary, if he puts a wall up Ill be amazed and if he does it will probably be a card board cut out and he hasnt repealed the ACA. You thought he was going to fix everything? He has done nothing since taking office but make fumbling attempts at governance while he fucks everything up and does everything he criticized Obama and Hillary for. On top of that he has some sort of deep and disturbing relationship with Russia, one of our greatest foreign rivals and he has made so many moves to obstruct the investigation into it that even the Nickson library is distancing themselves from him by Tweeting that Nickson never fired the FBI Director. Honestly this is just the tip of the ice berg and if you arent aware of that I think you are being willfully ignorant. But on the off chance that you are a well-informed reprobate and insist on continuing to support a woefully underqualified, underprepared hypocrite who cant even spell the word tap correctly as he destroys and humiliates our country 140 characters at a time, then I guess that is your decision. Enjoy your time on the wrong side of history.;;;;;
;Great speech mr president. Thank you.;;;;;
;Suck it democrats :D;;;;;
;Already the greatest president since Ronald Reagan;;;;;
;Dallas Cannon The Russian trolls have mostly moved on...please wake up and realize that real Americans are now living in a nightmare.;;;;;
;Inspiring Speech guys and the hippies that commented down below please shut up and get a job and stop protesting.... D;;;;;
;PRESIDENT TRUMP.2020-2024.....;;;;;
;I'm not sure I like that fist clutch he does, it seemed to have a communist feel to it;;;;;
;America you just got Punk'd , he's not really our President.... It's all a joke, literally;;;;;
;The new millennium happened 17 years ago..;;;;;
;so much bs, has he done any of these promises?;;;;;
;6:39 he plagiarized Bee Movie;;;;;
;Jsus-Christ is  Fist Prsident at the world and last Prsident..Go To YouTube and put DAVID CIRAIL;;;;;
;MAKE AMERIKA AWKWARD  AGAIN !!!!!!;;;;;
;The Demon Days are here.;;;;;
;I love his speaches!!! I wish Brazil could have someone like him on the presidency!!!;;;;;
;All those White Supremacists in the crowd! Sad day for America!;;;;;
;WE WILL TAKE JERUSALEM !!!!! DEUS VULT;;;;;
;I can't imagine if this election went the other way, and the White House was up for bid.  Thank God for President Trump.;;;;;
;This is some weird shit;;;;;
;top 10 pranks that went too far;;;;;
;bitch trump;;;;;
;TRRRRRRRRRRUUUUUUUUUUUMMMMMMMMMP;;;;;
;Abraham Gonzalez    RUSSELL MEANS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;;;;;
;i need more subs. not going to ask for them because im not that kinda person. just gonna tempt you...;;;;;
;hmm... the button is so close;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;ok whatever i give up;;;;;
;If I had a pussy I'd let him grab it;;;;;
;this was the greatest moment of my life our country will now be fixed thank you Donald Trump;;;;;
;Now that Trump has been in office for a few months, lets haveour ownlittle election here.;;;;;
;Thumbs up for Trump;;;;;
;Those who dislike this vid are those who burnt the flag.;;;;;
;00:22;;;;;
;I hate Trump.;;;;;
;16:00 what a great speech The Next JFK older version ;;;;;
;Here these words You will never be ignored again ;;;;;
;Your voice, Your Hopes, and your dreams will define our american destiney.;;;;;
;Used car salesman speech. PUKE! Did I sum that up in 140 characters?;;;;;
;its been three months and this president has been keeping to his word thus far..we all can see now that we have alot of work to do we rooted out the establishment puppet from the presidency now we have to get rid of the establishment plants in congress to..they have been doing their best to obstruct the president on both sides which is a damn shame ..the never Trumper s have got to go on both sides .;;;;;
;Thankful to have a strong leader running our country on the republican side;;;;;
;God bless you President Trump!!!;;;;;
;What a fucking joke? They're kidding right? Where's Hillary? Where are the Clintons? Where are these people's minds. Fuck this country.;;;;;
;Amazing speech by the Donald!! Maga;;;;;
;michael szewczyk he's not like Donald Duck quack quack I won't shut the fuck up;;;;;
;Trump is doing a historic, exceptional job. Let's pray the shot is heard around the world - with France (Le Pen) & Frexit, and Theresa May & Brexit. Even here in Australia, our media started out 95% against Trump and the patriot movement. We have people who can think for themselves here too, and the globalists will be crushed.;;;;;
;George Washington would have punched this Cunt in the face, what a disgrace.;;;;;
;I pretty sure most people voted for trump so they wouldn't lose their guns..;;;;;
;MAGA!!!;;;;;
;Promises, promises, promises;;;;;
;All this talk about the people but nothing has been done. What happened to his 100 day plan?;;;;;
;Danny R - nothing's been done??? ;;;;;
;You clearly don't live in the U.S., you fucking wanker;;;;;
;best speech ever piriod!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;;;;;
;You're a well welcome ;;;;;
;"10:01 Amarica will start winning again winning like never before.. hahh wtf ""winnig again"" ""winning like never before"" , ";;;;;
;I got to love seeing the otherwise smug traitor Obama sitting there beaten and silenced.;;;;;
;That was some weird shit.;;;;;
;FDT;;;;;
;What a dumb prick;;;;;
;Hillary should have won!;;;;;
;its time for America to focus on itself instead of other countries;;;;;
;I'll put my two cents out there. I'm a liberal (not the same thing as progressives, or Antifa as they prefer these days) and I disagree with Trump a lot. I also do think there is credence to the argument that the electoral college is outdated, however, Donald Trump won FAIRLY under that system, meaning whether or not it is a good system he is legally entitled to the privileges that system grants. Also, even as a person who wildly disagrees with Trump on many things, I couldn't help but feel pride for my country when I heard this speech. Whether or not he will follow his rhetoric, it was good rhetoric, and the only reason you don't see it is cause you're blinded. You've come to believe that a democratic system cannot protect the people living under that system. You've come to believe that power is worthless and oppressive when you don't control it. That makes you the bad guy, not Trump and the Republicans. They won, fair and square, in a democratic election, and suddenly that system becomes bad. That makes you the authoritarians, directly advocating the undermining of democracy because a person you disagree with won an election. Yet you call him the authoritarian. That's deeply hypocritical. Trump may have some authoritarian leanings, but as far as I'm aware he has never advocated for the direct undermining of democracy. If I'm wrong please feel free to correct me by linking a credible source which proves otherwise. I'm willing to accept that I may be wrong there. In addition, Trump isn't completely wrong. I can agree with him on many things such as killing the TPP, infrastructure spending, and the wall doesn't really matter to me that much. But the best part is all the people he triggered.;;;;;
;Please get rid of the gangs.;;;;;
;trump is doing a wonderful job;;;;;
;in my opinion...that is complete bullshit;;;;;
;25k liberals disliked this.;;;;;
;Jeezus christ.  ;;;;;
;It's not bc I don't like him, but I don't really like his voice and mannerisms.  They kinda grate, you know?;;;;;
;All Lies....  Look at what he is doing today.    War War War,  Spy Spy Spy (on the US people),;;;;;
;coachella had more people there.and thats mostly just young adultsxD;;;;;
;This IS THE FIRST TIME I've WATCHED THIS VIDEO AND THE OVERHEAD SHOTS SHOWS THAT TRUMP DID NOT HAVE THE CROWDS HE CLAIMED.;;;;;
;Dear  Donald,  excuse  me  my  bad comments !  Now  we  understanding  your  perpose  and  we  are  clapping  you !  We  are  from  Brasil  and  we  are  understanding  that  you  are  the  necessary  president  for  the  whole  world !  We  are  always  clapping to  you !  In  God  we  trust and  you  too !  Excuse me my  bads  comments !!  With  all  heart,  from  Brasil !!;;;;;
;I like how his mouth is moving;;;;;
;now is good trump;;;;;
;before donald trump had not good;;;;;
;now is obama and donald trump good;;;;;
;now is obama and donald trump good;;;;;
;barak obama is good;;;;;
;I wish the holocaust happened to trump and his followers.;;;;;
;peter sin You must be a really ignorant person.;;;;;
;Such a great president. The next 8 years will be amazing.;;;;;
;or 4 years;;;;;
;Because I am an American, I encourage my fellow Americans to persuade me not to support our president.;;;;;
;FUCK U WHITE PPL not all though;;;;;
;you're the reason we need to beat our children;;;;;
;"If Trump wins the 2020 election his mark on ""the wall of presidents"" will double in size. With the USA in his hands until then you Americans now must respect and trust. , ";;;;;
;#MAGA #DRAINTHESWAMP #LOCKHERUP;;;;;
;     ;;;;;
;;;;;;
;Thank you Donald Trump you are a nobleman;;;;;
;upvote the comment if you like Hillary. comment if you like trump. then we shall know who got the popular vote.;;;;;
;Trump is soo attractive. come to india, it would make me happy man. i mean you are like so god, i am like down there. i wish to be like you and get your golden hair, like how do you pull it out mr.trump!!!!!!1 ily !!!! :DDDDDDD;;;;;
